DB,UT,DI,PMID,TI,SO,JI,PY,DT,LA,TC,AU,AF,C1,RP,CR,DE,ID,AB,VL,IS,BP,EP,SR
SCOPUS,105030469724,10.1038/s41598-026-37690-w,41629586,Spectroscopic and machine learning approaches for clinical subtyping in systemic sclerosis,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o"
SCOPUS,105029561713,10.1007/s43621-025-02579-7,,Nowcasting CO2 emissions in Bangladesh: a machine learning approach,DISCOVER SUSTAINABILITY,Discover Sustainability,2026,Article,English,1,[],[],[],,[],[],[],,7,1,,,"NA, 2026, Discover Sustainability"
SCOPUS,105036171744,10.1186/s12872-026-05724-w,41826824,Risk factor analysis and machine learning-based prediction model for type 4b acute myocardial infarction induced by very late stent thrombosis,BMC CARDIOVASCULAR DISORDERS,BMC Cardiovascular Disorders,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Cardiovascular Disorders"
SCOPUS,105026876666,10.1007/s10791-025-09900-y,,A hybrid machine learning and centrality framework for key node identification in complex networks,DISCOVER COMPUTING,Discover Computing,2026,Article,English,1,[],[],[],,[],[],[],,29,1,,,"NA, 2026, Discover Computing-a-b"
SCOPUS,105035919878,10.1186/s12888-026-07956-8,41795073,Integrative analysis via bioinformatics and machine learning identifies SERPING1 as a biomarker candidate for major depressive disorder,BMC PSYCHIATRY,BMC Psychiatry,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Psychiatry"
SCOPUS,105033842390,10.1186/s40562-026-00458-1,,"Landslide susceptibility assessment using feature selection-based machine learning models: RF, SVM, and LR applications in Rif, Morocco",GEOSCIENCE LETTERS,Geoscience Letters,2026,Article,English,0,[],[],[],,[],[],[],,13,1,,,"NA, 2026, Geoscience Letters"
SCOPUS,105035340156,10.1007/s10791-026-10057-5,,Quantum inspired algorithms for sustainable artificial intelligence and energy efficient machine learning optimisation,DISCOVER COMPUTING,Discover Computing,2026,Article,English,0,[],[],[],,[],[],[],,29,1,,,"NA, 2026, Discover Computing-a-b-c"
SCOPUS,105035055188,10.1007/s44163-026-00932-x,,A comprehensive review and bibliometric analysis of machine learning methods for breast cancer prediction,DISCOVER ARTIFICIAL INTELLIGENCE,Discover Artificial Intelligence,2026,Review,English,0,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Discover Artificial Intelligence-a-b-c-d-e-f-g"
SCOPUS,105029693998,10.1007/s44163-026-00842-y,,Machine learning methods for detecting depression in Arabic tweets: a comprehensive performance analysis with enhanced evaluation metrics,DISCOVER ARTIFICIAL INTELLIGENCE,Discover Artificial Intelligence,2026,Article,English,0,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Discover Artificial Intelligence-a-b-c-d-e-f-g-h"
SCOPUS,105035000505,10.1038/s41524-026-01976-4,,Incongruent melting and phase diagram of SiC from machine learning molecular dynamics,NPJ COMPUTATIONAL MATERIALS,Npj Computational Materials,2026,Article,English,0,[],[],[],,[],[],[],,12,1,,,"NA, 2026, Npj Computational Materials-a-b"
SCOPUS,105030939041,10.1007/s10751-026-02378-0,,"Exploring SVM, XG Boost, and KNN Machine Learning models for machining Performance of EDM In Titanium Alloys for Accurate Prediction",INTERACTIONS,Interactions,2026,Article,English,0,[],[],[],,[],[],[],,247,1,,,"NA, 2026, Interactions-a"
SCOPUS,105035069848,10.1186/s12982-026-01732-5,,Predicting the highly imbalanced hepatitis B virus infection outcome in Chinese middle-aged and older adults using an ensemble machine learning approach,DISCOVER PUBLIC HEALTH,Discover Public Health,2026,Article,English,0,[],[],[],,[],[],[],,23,1,,,"NA, 2026, Discover Public Health"
SCOPUS,105035000505,10.1038/s41524-026-01976-4,,Incongruent melting and phase diagram of SiC from machine learning molecular dynamics,NPJ COMPUTATIONAL MATERIALS,Npj Computational Materials,2026,Article,English,0,[],[],[],,[],[],[],,12,1,,,"NA, 2026, Npj Computational Materials-a-b-c"
SCOPUS,105035641007,10.1186/s12885-026-15828-3,41787322,Identification and validation of an ultrasound-based interpretable machine learning model for the preoperative evaluation of microvascular invasion in patients with hepatocellular carcinoma,BMC CANCER,BMC Cancer,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Cancer"
SCOPUS,105033657523,10.1007/s44163-026-00925-w,,Machine learning models for predicting caesarean section delivery among women in Ethiopia,DISCOVER ARTIFICIAL INTELLIGENCE,Discover Artificial Intelligence,2026,Article,English,0,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Discover Artificial Intelligence-a-b-c-d-e-f-g-h-i"
SCOPUS,105035265629,10.1007/s00423-026-04014-5,41949664,Machine learning nomograms for gastric cancer: addressing data limitations in SEER-based models,LANGENBECK S ARCHIVES OF SURGERY,Langenbeck S Archives of Surgery,2026,Letter,English,0,[],[],[],,[],[],[],,411,1,,,"NA, 2026, Langenbeck S Archives of Surgery"
SCOPUS,105028793456,10.1038/s41598-025-33765-2,41469787,"Machine learning helps predict early onset psychosis with serum protein biomarkers, neuropsychometry, and clinicodemographic data",SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,1,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p"
SCOPUS,105028672593,10.1038/s41598-025-33610-6,41491863,Development of a multimodal magnetic resonance imaging-based machine learning prediction model for flight cadets,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q"
SCOPUS,105031510543,10.1007/s10751-026-02399-9,,Enhancement of spin polarized RI and muon beam imaging via machine learning techniques,INTERACTIONS,Interactions,2026,Article,English,0,[],[],[],,[],[],[],,247,1,,,"NA, 2026, Interactions-a-b"
SCOPUS,105030475967,10.1038/s41598-026-36868-6,41629571,Interpretable machine learning unveils non-linear inflammatory thresholds and synergistic interactions in post-burn hypertrophic scarring: development of an intelligent clinical decision support system,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r"
SCOPUS,105027372289,10.1186/s12879-025-12287-2,41366650,Development of a machine learning model for cardiovascular diseases risk prediction in older HIV/AIDS patients in Southern China from an eleven-year cohort study,BMC INFECTIOUS DISEASES,BMC Infectious Diseases,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Infectious Diseases"
SCOPUS,105037773327,10.1007/s12020-026-04614-7,42067689,Machine learning-based prediction model for Fear of progression in thyroid cancer survivors,ENDOCRINE,Endocrine,2026,Article,English,0,[],[],[],,[],[],[],,91,1,,,"NA, 2026, Endocrine"
SCOPUS,105031548760,10.1038/s43856-025-01230-w,,Machine learning models predict long COVID outcomes based on baseline clinical and immunologic factors,COMMUNICATIONS MEDICINE,Communications Medicine,2026,Article,English,1,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Communications Medicine"
SCOPUS,105028315883,10.1186/s12893-025-03412-8,41408529,Clinical performance of machine-learning algorithms to predict intraoperative hypotension: a meta-analysis,BMC SURGERY,BMC Surgery,2026,Review,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Surgery"
SCOPUS,105029516908,10.1007/s00384-026-05100-2,41642369,Integrative bioinformatics and machine learning approaches identify novel diagnostic signatures for oxaliplatin-resistant colorectal cancer,INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,International Journal of Colorectal Disease,2026,Article,English,0,[],[],[],,[],[],[],,41,1,,,"NA, 2026, International Journal of Colorectal Disease"
SCOPUS,105026613944,10.1038/s41598-025-29514-0,41390675,Evaluating machine learning models for estimating evapotranspiration in Colombia’s Cauca River Valley,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,1,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s"
SCOPUS,105037503236,10.1186/s12896-026-01137-x,41862907,Interpretable machine learning reveals metabolomic signatures: biomarkers and mechanisms in acute vs chronic angle-closure glaucoma,BMC BIOTECHNOLOGY,BMC Biotechnology,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Biotechnology"
SCOPUS,105029427138,10.1007/s44163-025-00801-z,,Optimizing machine learning models with multi feature selection for EEG analysis in second language acquisition research,DISCOVER ARTIFICIAL INTELLIGENCE,Discover Artificial Intelligence,2026,Article,English,0,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Discover Artificial Intelligence-a-b-c-d-e-f-g-h-i-j"
SCOPUS,105022761631,10.1007/s10822-025-00719-9,41286245,"pKa prediction for small molecules: an overview of experimental, quantum, and machine learning-based approaches",JOURNAL OF COMPUTER AIDED MOLECULAR DESIGN,Journal of Computer Aided Molecular Design,2026,Article,English,1,[],[],[],,[],[],[],,40,1,,,"NA, 2026, Journal of Computer Aided Molecular Design"
SCOPUS,105026373406,10.1007/s00404-025-08271-5,41474475,Antepartum prediction of shoulder dystocia using machine learning,ARCHIVES OF GYNECOLOGY AND OBSTETRICS,Archives of Gynecology and Obstetrics,2026,Article,English,0,[],[],[],,[],[],[],,313,1,,,"NA, 2026, Archives of Gynecology and Obstetrics"
SCOPUS,105035718120,10.1038/s41598-026-47976-8,41965445,Using causal machine learning and real world data to improve dose response decision making for secukinumab in psoriatic arthritis,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t"
SCOPUS,105033509951,10.1038/s41598-026-43666-7,41796232,Identifying key gait features in stroke patients using wearable inertial sensors and supervised and unsupervised machine learning,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u"
SCOPUS,105037910907,10.1038/s41598-026-45271-0,41876622,Machine learning approach for adult age estimation using dental characteristics on panoramic radiographs,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v"
SCOPUS,105026125484,10.1007/s11701-025-03015-8,41460406,Developing and external validating a prediction model using machine learning and logistic regression: informing the surgical approach for robotic surgery based on preoperative MRI,JOURNAL OF ROBOTIC SURGERY,Journal of Robotic Surgery,2026,Article,English,0,[],[],[],,[],[],[],,20,1,,,"NA, 2026, Journal of Robotic Surgery"
SCOPUS,105028869432,10.1186/s12876-025-04511-9,41612209,Interpretable machine learning model for predicting 5-Year postoperative recurrence risk in patients with stage III colon cancer using preoperative laboratory tests: a two-centre study,BMC GASTROENTEROLOGY,BMC Gastroenterology,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Gastroenterology"
SCOPUS,105030444361,10.1038/s41598-026-36701-0,41617773,Computational framework and machine learning approach to fractional order soil helminth infections disease model for control mechanism,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w"
SCOPUS,105035924142,10.1186/s12978-025-02170-3,41808174,Implementing a machine learning model to predict continuation of contraception among women aged 15–49: secondary data analysis of the last 4 demographic and health surveys in the majority of West African countries,REPRODUCTIVE HEALTH,Reproductive Health,2026,Article,English,0,[],[],[],,[],[],[],,23,1,,,"NA, 2026, Reproductive Health"
SCOPUS,105033694040,10.1007/s41060-026-01092-y,,Machine learning-based adaptive optimization algorithm for Lipschitz continuity in biosignal telemetry,INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS,International Journal of Data Science and Analytics,2026,Article,English,0,[],[],[],,[],[],[],,22,1,,,"NA, 2026, International Journal of Data Science and Analytics-a-b"
SCOPUS,105030501713,10.1038/s41598-026-36834-2,41622297,Diagnosis and grading of steatotic liver disease via clinical and laboratory data using machine learning,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x"
SCOPUS,105033351102,10.1186/s12911-026-03356-w,41654807,Application of machine learning for the diagnosis and prognosis of sepsis-induced acute respiratory distress syndrome: a systematic review and meta-analysis,BMC MEDICAL INFORMATICS AND DECISION MAKING,BMC Medical Informatics and Decision Making,2026,Review,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Medical Informatics and Decision Making-a-b-c-d-e"
SCOPUS,105037668506,10.1007/s44196-026-01351-7,,A Data-driven Comprehensive Analysis of Occupational Health and Safety in Turkey: Application of Statistical and Machine Learning Approaches,INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE SYSTEMS,International Journal of Computational Intelligence Systems,2026,Article,English,0,[],[],[],,[],[],[],,19,1,,,"NA, 2026, International Journal of Computational Intelligence Systems"
SCOPUS,105037941057,10.1007/s43939-026-00587-6,,Comparative evaluation of machine Learning-based QSPR techniques for predicting polymer glass transition temperature,DISCOVER MATERIALS,Discover Materials,2026,Article,English,0,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Discover Materials"
SCOPUS,105027069104,10.1038/s41598-025-30314-9,41326647,Interpretable multiclassification machine learning models in predicting the extent of small cell lung cancer metastasis,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,1,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y"
SCOPUS,105033686826,10.1038/s41598-026-41005-4,41720923,Machine learning-based prediction of primary aldosteronism subtype using comprehensive clinical features,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z"
SCOPUS,105034686944,10.1186/s12957-026-04194-w,41742184,Machine learning for predicting high axillary nodal burden in breast cancer patients with positive sentinel lymph nodes,WORLD JOURNAL OF SURGICAL ONCOLOGY,World Journal of Surgical Oncology,2026,Article,English,0,[],[],[],,[],[],[],,24,1,,,"NA, 2026, World Journal of Surgical Oncology"
SCOPUS,105029401823,10.1186/s12879-025-12508-8,41495666,Predicting early infant diagnosis (EID) results for HIV exposed infants in a resource-limited setting using machine learning models: evidence from Amhara Public Health Institute data (2024/2025),BMC INFECTIOUS DISEASES,BMC Infectious Diseases,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Infectious Diseases-a"
SCOPUS,105030339729,10.1007/s44163-025-00721-y,,Performance centric review of machine learning techniques for electric vehicle powertrain with battery management and charging systems,DISCOVER ARTIFICIAL INTELLIGENCE,Discover Artificial Intelligence,2026,Review,English,0,[],[],[],,[],[],[],,6,1,,,"NA, 2026, Discover Artificial Intelligence-a-b-c-d-e-f-g-h-i-j-k"
SCOPUS,105028331603,10.1038/s41598-025-32658-8,41484242,Predicting sustainability performance in construction projects using machine learning: a comparative study,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,2,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{"
SCOPUS,105033516413,10.1038/s41598-026-40778-y,41748701,Integrating machine learning techniques for critical node identification in complex networks,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|"
SCOPUS,105027820881,10.1007/s00345-026-06213-7,41553501,Preoperative CT imaging and machine learning models for predicting ureteral access sheath placement success in non-stented patients with ureteral calculi: a retrospective cohort study,WORLD JOURNAL OF UROLOGY,World Journal of Urology,2026,Article,English,0,[],[],[],,[],[],[],,44,1,,,"NA, 2026, World Journal of Urology"
SCOPUS,105020241477,10.1007/s41939-025-01079-5,,In-depth exploration of optoelectronic and PV characteristics in lead-free Ca3BiF3 perovskite solar cells: numerical simulations and machine learning approaches,MULTISCALE AND MULTIDISCIPLINARY MODELING EXPERIMENTS AND DESIGN,Multiscale and Multidisciplinary Modeling Experiments and Design,2026,Article,English,2,[],[],[],,[],[],[],,9,1,,,"NA, 2026, Multiscale and Multidisciplinary Modeling Experiments and Design-a-b"
SCOPUS,105034609971,10.1007/s10143-026-04245-6,41896313,Navigating transcranial mr guided focused ultrasound complexities with machine learning: Overcoming obstacles and expanding therapeutic horizons,NEUROSURGICAL REVIEW,Neurosurgical Review,2026,Review,English,0,[],[],[],,[],[],[],,49,1,,,"NA, 2026, Neurosurgical Review"
SCOPUS,105034752061,10.1186/s12916-026-04725-y,41731547,Classification of ALS molecular subtypes: a literature review on machine learning applications and their clinical value,BMC MEDICINE,BMC Medicine,2026,Review,English,0,[],[],[],,[],[],[],,24,1,,,"NA, 2026, BMC Medicine"
SCOPUS,105026686355,10.1038/s41598-025-29860-z,41413111,Accurate prediction of hypoglycemia and hyperglycemia using machine learning in critically ill patients,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}"
SCOPUS,105029957104,10.1007/s10791-026-09997-9,,Comparative evaluation of machine learning algorithms for Alzheimer’s disease detection,DISCOVER COMPUTING,Discover Computing,2026,Article,English,0,[],[],[],,[],[],[],,29,1,,,"NA, 2026, Discover Computing-a-b-c-d"
SCOPUS,105026378836,10.5267/j.ijdns.2025.9.020,,Machine learning applications in digital advertising performance optimization: A systematic literature review,INTERNATIONAL JOURNAL OF DATA AND NETWORK SCIENCE,International Journal of Data and Network Science,2026,Article,English,0,[],[],[],,[],[],[],,10,1,273,290,"NA, 2026, International Journal of Data and Network Science"
SCOPUS,105027775337,10.1038/s41467-025-67393-1,41372235,Reading the immune clock: a machine learning model predicts mouse immune age from cellular patterns,NATURE COMMUNICATIONS,Nature Communications,2026,Article,English,0,[],[],[],,[],[],[],,17,1,,,"NA, 2026, Nature Communications-a"
SCOPUS,105033507165,10.1038/s41598-026-39207-x,41688523,Study on pore features in sintered die-attach microstructures based on machine learning,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~"
SCOPUS,105029766200,10.1007/s43621-026-02585-3,,Linear and machine learning analysis of ESG performance and carbon emission reduction Pathways,DISCOVER SUSTAINABILITY,Discover Sustainability,2026,Article,English,0,[],[],[],,[],[],[],,7,1,,,"NA, 2026, Discover Sustainability-a"
SCOPUS,105033349017,10.1038/s41598-026-41988-0,41792362,Objective assessment of familiarity in music using imagery and EEG-based machine learning,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~-"
SCOPUS,105029378671,10.1186/s13048-025-01956-0,41501917,"Interpreting the molecular and cellular landscape of PCOS through bulk transcriptomics, single-cell transcriptomics and machine learning",JOURNAL OF OVARIAN RESEARCH,Journal of Ovarian Research,2026,Article,English,0,[],[],[],,[],[],[],,19,1,,,"NA, 2026, Journal of Ovarian Research"
SCOPUS,105037479178,10.1007/s10791-026-10085-1,,"A review of quantum machine learning algorithms, applications, and emerging advantages",DISCOVER COMPUTING,Discover Computing,2026,Review,English,0,[],[],[],,[],[],[],,29,1,,,"NA, 2026, Discover Computing-a-b-c-d-e"
SCOPUS,105029779202,10.1186/s12938-025-01494-2,41546000,Predicting the diabetic foot in patients with type 2 diabetes mellitus based on machine learning,BIOMEDICAL ENGINEERING ONLINE,Biomedical Engineering Online,2026,Article,English,0,[],[],[],,[],[],[],,25,1,,,"NA, 2026, Biomedical Engineering Online"
SCOPUS,105028909364,10.1038/s41598-025-26179-7,41519915,Predicting risk of inadequate micronutrient intake with transferable machine learning models,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~--"
SCOPUS,105028853948,10.1186/s12888-025-07730-2,41454232,"Development, validation, and visualization of a machine learning-based predictive model for depression risk in sleep disorder patients",BMC PSYCHIATRY,BMC Psychiatry,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Psychiatry-a"
SCOPUS,105037425152,10.1007/s10916-026-02393-2,42053683,Comparative Analysis of Large Language Models and Machine Learning for ASA Classification Using Structured Electronic Health Record Data,JOURNAL OF MEDICAL SYSTEMS,Journal of Medical Systems,2026,Article,English,0,[],[],[],,[],[],[],,50,1,,,"NA, 2026, Journal of Medical Systems"
SCOPUS,105034325437,10.1038/s41598-025-34452-y,41813670,A thinking innovation strategy based Northern goshawk optimizer enhanced extreme learning machine for bankruptcy prediction problems,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~---"
SCOPUS,105026386865,10.1038/s41598-025-99496-6,41476106,Predicting pathological complete response to breast cancer neoadjuvant therapy using multi-combination machine learning models based on vision transformer features,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~----"
SCOPUS,105027168721,10.1038/s41598-025-30640-y,41345446,Ensemble machine learning-based sensitivity and parametric assessment of headed stud shear connectors behavior in composite construction,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~-----"
SCOPUS,105028667700,10.1038/s41598-025-33396-7,41469439,A comparative study on advanced predictive modeling of thyroid cancer recurrence using multi algorithmic machine learning frameworks,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,1,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------"
SCOPUS,105030448420,10.1038/s41598-026-37927-8,41617965,Early prediction of colonization by carbapenemase-producing enterobacterales at ICU admission using machine learning,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- "
SCOPUS,105029978433,10.1038/s41598-026-36917-0,41580567,Machine learning application in colon cancer treatment outcome prediction,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- -"
SCOPUS,105027337874,10.1186/s12882-025-04676-1,41350694,Development and validation of an explainable machine learning model for predicting acute kidney injury after robot-assisted partial nephrectomy: a retrospective multicenter study,BMC NEPHROLOGY,BMC Nephrology,2026,Article,English,0,[],[],[],,[],[],[],,27,1,,,"NA, 2026, BMC Nephrology"
SCOPUS,105026395068,10.1038/s41598-025-29175-z,41353501,Analysis of cultivated land changes and driving factors in the Alar Reclamation Area (1990–2019) based on multi-temporal Landsat data and machine learning algorithms,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,1,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- --"
SCOPUS,105034639148,10.1038/s41598-026-41045-w,41741612,Comparative assessment of machine learning models for polymer solution viscosity prediction in enhanced oil recovery,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- ---"
SCOPUS,105036128840,10.1038/s41598-026-42700-y,41803408,Opportunistic screening data for early prediction of GDM in Northern Chinese women: a multicenter machine learning study,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- ----"
SCOPUS,105036905728,10.1038/s41598-026-48590-4,42031953,A hybrid grey wolf optimized eXtreme gradient boosting-based machine learning model for hospital pharmaceutical demand forecasting,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- -----"
SCOPUS,105028253899,10.1038/s41598-025-32696-2,41436574,Integrating NMR and machine learning for pore-type driven rock classification in the heterogeneous Asmari carbonate reservoirs,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,1,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- ------"
SCOPUS,105029493132,10.1186/s12889-025-24999-w,41462134,Identifying determinants of unmet healthcare needs in South Korea: a comparison of machine learning approaches for precision public health,BMC PUBLIC HEALTH,BMC Public Health,2026,Article,English,0,[],[],[],,[],[],[],,26,1,,,"NA, 2026, BMC Public Health"
SCOPUS,105035365650,10.1038/s41598-026-41724-8,41781444,Source identification of sudden water pollution events in the Dongliao River using a hybrid machine learning framework,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- -------"
SCOPUS,105036275062,10.1186/s40793-026-00883-x,,Interpretable multi-omics machine learning reveals drought-driven shifts in plant-microbe interactions,ENVIRONMENTAL MICROBIOME,Environmental Microbiome,2026,Article,English,0,[],[],[],,[],[],[],,21,1,,,"NA, 2026, Environmental Microbiome"
SCOPUS,105027302606,10.1038/s41598-025-31600-2,41361590,Development of machine learning-based models for predicting sarcopenia risk in stroke patients and analysis of associated factors,SCIENTIFIC REPORTS,Scientific Reports,2026,Article,English,0,[],[],[],,[],[],[],,16,1,,,"NA, 2026, Scientific Reports-a-b-c-d-e-f-g-h-i-j-k-l-m-n-o-p-q-r-s-t-u-v-w-x-y-z-{-|-}-~------- --------"
